<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<DATETIME>
10738.78,10806.69,10722.72,10751.2,0,0,2024-06-28 10:00:00
10748.74,10784.81,10744.46,10769.51,0,0,2024-06-28 11:00:00
10769.23,10783.61,10705.25,10743.78,0,0,2024-06-28 12:00:00
10744.14,10744.22,10694.22,10695.64,0,0,2024-06-28 13:00:00
10693.78,10719.79,10680.92,10716.66,0,0,2024-06-28 14:00:00
10718.67,10764.54,10709.9,10762.01,0,0,2024-06-28 15:00:00
10766.38,10778.3,10744.72,10778.3,0,0,2024-06-28 16:00:00
10781.13,10796.57,10609.36,10647.91,0,0,2024-06-28 17:00:00
10714.07,10741.16,10553.49,10554.27,0,0,2024-07-01 10:00:00
10545.7,10617.78,10506.89,10506.89,0,0,2024-07-01 11:00:00
10506.96,10526.03,10392.25,10405.81,0,0,2024-07-01 12:00:00
10399.46,10423.18,10347.69,10379.97,0,0,2024-07-01 13:00:00
10376.48,10415.29,10361.01,10413.96,0,0,2024-07-01 14:00:00
10413.83,10436.53,10376.49,10381.04,0,0,2024-07-01 15:00:00
10381.66,10405.22,10304.81,10307.72,0,0,2024-07-01 16:00:00
10308.74,10343.31,10256.69,10343.31,0,0,2024-07-01 17:00:00
10354.95,10405.29,10265.45,10396.32,0,0,2024-07-02 10:00:00
10396.98,10416.39,10357.63,10384.21,0,0,2024-07-02 11:00:00
10382.6,10391.51,10355.83,10376.0,0,0,2024-07-02 12:00:00
10375.55,10391.27,10328.44,10335.82,0,0,2024-07-02 13:00:00
10336.14,10338.85,10297.43,10329.32,0,0,2024-07-02 14:00:00
10330.11,10384.05,10328.3,10364.26,0,0,2024-07-02 15:00:00
10363.81,10438.33,10363.81,10387.09,0,0,2024-07-02 16:00:00
10387.59,10446.24,10346.0,10446.24,0,0,2024-07-02 17:00:00
10494.72,10624.67,10494.72,10565.2,0,0,2024-07-03 10:00:00
10568.71,10593.97,10539.38,10543.16,0,0,2024-07-03 11:00:00
10539.13,10539.13,10520.91,10534.87,0,0,2024-07-03 12:00:00
10534.66,10547.52,10481.21,10500.2,0,0,2024-07-03 14:00:00
10491.16,10537.61,10491.16,10498.52,0,0,2024-07-03 15:00:00
10500.87,10572.48,10500.87,10568.19,0,0,2024-07-03 16:00:00
10590.18,10688.0,10575.72,10682.15,0,0,2024-07-03 17:00:00
10715.32,10749.14,10684.4,10716.35,0,0,2024-07-04 10:00:00
10719.03,10733.73,10705.56,10728.13,0,0,2024-07-04 11:00:00
10726.92,10756.08,10721.35,10735.25,0,0,2024-07-04 12:00:00
10734.69,10742.92,10714.66,10734.28,0,0,2024-07-04 13:00:00
10734.14,10817.22,10715.87,10809.45,0,0,2024-07-04 14:00:00
10810.97,10829.78,10789.35,10826.06,0,0,2024-07-04 15:00:00
10825.8,10895.13,10809.68,10866.65,0,0,2024-07-04 16:00:00
10867.72,10877.25,10830.97,10872.56,0,0,2024-07-04 17:00:00
10909.45,10943.05,10862.2,10902.21,0,0,2024-07-05 10:00:00
10897.72,10913.6,10858.21,10881.14,0,0,2024-07-05 11:00:00
10879.98,10907.83,10879.98,10888.97,0,0,2024-07-05 12:00:00
10887.68,10900.92,10852.16,10855.11,0,0,2024-07-05 13:00:00
10853.73,10882.93,10837.32,10861.79,0,0,2024-07-05 14:00:00
10860.41,10912.35,10851.54,10876.78,0,0,2024-07-05 15:00:00
10869.94,10881.14,10814.69,10829.02,0,0,2024-07-05 16:00:00
10828.67,10851.78,10781.57,10851.78,0,0,2024-07-05 17:00:00
10901.9,10960.78,10901.9,10903.38,0,0,2024-07-08 10:00:00
10904.04,10930.45,10892.25,10929.17,0,0,2024-07-08 11:00:00
10929.34,10953.54,10914.72,10942.31,0,0,2024-07-08 12:00:00
10939.63,10944.91,10900.42,10904.4,0,0,2024-07-08 13:00:00
10902.21,10937.31,10897.28,10924.99,0,0,2024-07-08 14:00:00
10924.61,10934.88,10908.28,10915.22,0,0,2024-07-08 15:00:00
10915.37,10934.04,10844.53,10849.89,0,0,2024-07-08 16:00:00
10881.54,10882.87,10834.72,10864.08,0,0,2024-07-08 17:00:00
10889.0,10899.84,10849.45,10856.81,0,0,2024-07-09 10:00:00
10854.64,10894.12,10841.54,10873.68,0,0,2024-07-09 11:00:00
10874.68,10893.07,10861.52,10878.5,0,0,2024-07-09 12:00:00
10878.19,10894.07,10862.73,10866.34,0,0,2024-07-09 13:00:00
10866.23,10888.87,10847.84,10851.78,0,0,2024-07-09 14:00:00
10851.22,10857.89,10808.28,10835.1,0,0,2024-07-09 15:00:00
10829.92,10848.46,10782.36,10799.9,0,0,2024-07-09 16:00:00
10800.05,10809.48,10772.58,10796.57,0,0,2024-07-09 17:00:00
10817.56,10820.9,10723.02,10728.14,0,0,2024-07-10 10:00:00
10725.98,10756.34,10710.39,10741.24,0,0,2024-07-10 11:00:00
10742.81,10765.5,10736.27,10737.58,0,0,2024-07-10 12:00:00
10737.92,10778.29,10736.9,10765.85,0,0,2024-07-10 13:00:00
10764.15,10768.55,10736.94,10737.28,0,0,2024-07-10 14:00:00
10736.54,10765.23,10721.5,10739.77,0,0,2024-07-10 15:00:00
10739.45,10782.49,10733.53,10770.99,0,0,2024-07-10 16:00:00
10773.73,10826.55,10743.3,10743.3,0,0,2024-07-10 17:00:00
10832.87,10924.15,10832.87,10920.4,0,0,2024-07-11 10:00:00
10925.28,10931.47,10894.18,10923.56,0,0,2024-07-11 11:00:00
10926.36,10933.6,10917.8,10929.36,0,0,2024-07-11 12:00:00
10929.02,10932.41,10912.71,10931.78,0,0,2024-07-11 13:00:00
10931.54,10954.48,10920.33,10943.11,0,0,2024-07-11 14:00:00
10944.2,10990.85,10940.51,10971.99,0,0,2024-07-11 15:00:00
10974.45,11007.71,10974.07,11007.71,0,0,2024-07-11 16:00:00
11007.35,11024.33,10978.54,11024.33,0,0,2024-07-11 17:00:00
11035.13,11067.58,10997.81,11022.08,0,0,2024-07-12 10:00:00
11018.69,11054.23,11018.69,11030.96,0,0,2024-07-12 11:00:00
11030.53,11041.92,11019.99,11035.5,0,0,2024-07-12 12:00:00
11034.6,11037.4,11013.13,11021.73,0,0,2024-07-12 13:00:00
11020.95,11074.11,11014.14,11066.57,0,0,2024-07-12 14:00:00
11067.79,11088.54,11049.07,11052.5,0,0,2024-07-12 15:00:00
11055.03,11112.53,11055.03,11106.51,0,0,2024-07-12 16:00:00
11105.57,11105.57,11045.84,11064.85,0,0,2024-07-12 17:00:00
11109.68,11185.41,11109.68,11177.12,0,0,2024-07-16 10:00:00
11172.96,11173.75,11125.6,11130.93,0,0,2024-07-16 11:00:00
11130.31,11137.01,11112.42,11117.84,0,0,2024-07-16 12:00:00
11117.57,11134.1,11113.38,11130.98,0,0,2024-07-16 13:00:00
11129.61,11130.66,11104.18,11126.52,0,0,2024-07-16 14:00:00
11126.53,11150.85,11118.13,11150.79,0,0,2024-07-16 15:00:00
11151.31,11171.02,11144.04,11171.02,0,0,2024-07-16 16:00:00
11169.04,11184.36,11131.53,11139.34,0,0,2024-07-16 17:00:00
11152.32,11152.32,11058.26,11079.27,0,0,2024-07-17 10:00:00
11077.86,11092.82,11064.87,11073.07,0,0,2024-07-17 11:00:00
11070.74,11095.07,11070.74,11085.72,0,0,2024-07-17 12:00:00
11086.27,11086.27,11046.4,11058.65,0,0,2024-07-17 13:00:00
11058.68,11070.03,11047.27,11060.21,0,0,2024-07-17 14:00:00
11062.22,11103.55,11061.91,11093.13,0,0,2024-07-17 15:00:00
11091.43,11161.71,11090.94,11151.78,0,0,2024-07-17 16:00:00
11159.44,11168.2,11125.75,11134.08,0,0,2024-07-17 17:00:00
11194.41,11250.05,11176.82,11185.64,0,0,2024-07-18 10:00:00
11183.41,11207.6,11169.17,11206.83,0,0,2024-07-18 11:00:00
11207.23,11215.95,11187.34,11190.87,0,0,2024-07-18 12:00:00
11189.29,11195.5,11178.02,11181.88,0,0,2024-07-18 13:00:00
11181.34,11220.33,11181.06,11217.03,0,0,2024-07-18 14:00:00
11217.89,11238.65,11196.73,11236.81,0,0,2024-07-18 15:00:00
11237.94,11238.72,11212.7,11219.58,0,0,2024-07-18 16:00:00
11219.02,11220.68,11107.72,11139.46,0,0,2024-07-18 17:00:00
11144.59,11177.73,11114.13,11117.04,0,0,2024-07-19 10:00:00
11120.54,11133.01,11083.61,11127.9,0,0,2024-07-19 11:00:00
11128.18,11140.71,11118.65,11121.71,0,0,2024-07-19 12:00:00
11118.47,11153.52,11117.63,11147.28,0,0,2024-07-19 13:00:00
11144.89,11192.97,11144.89,11162.76,0,0,2024-07-19 14:00:00
11160.78,11182.95,11149.24,11176.2,0,0,2024-07-19 15:00:00
11176.63,11179.95,11127.99,11133.29,0,0,2024-07-19 16:00:00
11134.24,11157.62,11116.22,11156.2,0,0,2024-07-19 17:00:00
11182.64,11236.97,11123.66,11227.24,0,0,2024-07-22 10:00:00
11225.44,11233.43,11203.27,11209.4,0,0,2024-07-22 11:00:00
11210.07,11226.65,11208.67,11224.29,0,0,2024-07-22 12:00:00
11224.37,11245.53,11221.84,11228.9,0,0,2024-07-22 13:00:00
11228.23,11236.19,11213.92,11220.24,0,0,2024-07-22 14:00:00
11220.04,11234.1,11208.88,11224.08,0,0,2024-07-22 15:00:00
11225.29,11239.8,11204.98,11209.58,0,0,2024-07-22 16:00:00
11208.55,11211.1,11159.95,11172.75,0,0,2024-07-22 17:00:00
11185.98,11186.1,11066.01,11069.53,0,0,2024-07-23 10:00:00
11068.23,11109.58,11055.95,11087.17,0,0,2024-07-23 11:00:00
11089.5,11105.62,11086.12,11088.98,0,0,2024-07-23 12:00:00
11088.52,11111.9,11088.52,11109.41,0,0,2024-07-23 13:00:00
11106.68,11129.97,11081.35,11095.65,0,0,2024-07-23 14:00:00
11095.52,11099.03,11041.99,11068.61,0,0,2024-07-23 15:00:00
11069.78,11159.99,11067.14,11158.81,0,0,2024-07-23 16:00:00
11165.34,11167.89,11089.53,11089.53,0,0,2024-07-23 17:00:00
11092.63,11093.07,11043.11,11051.54,0,0,2024-07-24 10:00:00
11051.21,11065.78,11021.38,11023.1,0,0,2024-07-24 11:00:00
11023.94,11046.61,11018.85,11044.71,0,0,2024-07-24 12:00:00
11046.63,11074.06,11043.82,11050.61,0,0,2024-07-24 13:00:00
11047.08,11098.74,11045.36,11089.71,0,0,2024-07-24 14:00:00
11089.89,11119.5,11068.89,11112.67,0,0,2024-07-24 15:00:00
11113.75,11114.39,11054.69,11056.73,0,0,2024-07-24 16:00:00
11056.1,11059.29,10991.57,10991.57,0,0,2024-07-24 17:00:00
10989.16,11016.93,10938.42,10992.44,0,0,2024-07-25 10:00:00
10993.34,11000.05,10978.39,10981.71,0,0,2024-07-25 11:00:00
10981.81,10983.51,10954.1,10970.08,0,0,2024-07-25 12:00:00
10970.1,10990.08,10964.72,10966.46,0,0,2024-07-25 13:00:00
10966.32,10974.1,10911.29,10912.42,0,0,2024-07-25 14:00:00
10907.99,10931.59,10904.53,10917.83,0,0,2024-07-25 15:00:00
10917.69,10928.06,10861.58,10868.49,0,0,2024-07-25 16:00:00
10868.75,10906.65,10839.31,10871.48,0,0,2024-07-25 17:00:00
10911.92,10946.44,10907.91,10935.14,0,0,2024-07-26 10:00:00
10935.51,10937.62,10871.71,10872.26,0,0,2024-07-26 11:00:00
10871.92,10883.48,10850.67,10862.13,0,0,2024-07-26 12:00:00
10863.5,10906.31,10859.69,10886.45,0,0,2024-07-26 13:00:00
10884.87,10910.77,10878.08,10902.55,0,0,2024-07-26 14:00:00
10904.74,10921.68,10890.29,10903.0,0,0,2024-07-26 15:00:00
10904.52,10929.29,10882.52,10896.46,0,0,2024-07-26 16:00:00
10894.72,10913.08,10880.92,10891.42,0,0,2024-07-26 17:00:00
10827.98,10871.91,10778.16,10844.46,0,0,2024-07-29 10:00:00
10841.48,10841.74,10814.07,10817.85,0,0,2024-07-29 11:00:00
10821.54,10843.47,10815.49,10819.09,0,0,2024-07-29 12:00:00
10818.11,10845.47,10806.21,10837.43,0,0,2024-07-29 13:00:00
10835.77,10843.54,10798.96,10800.18,0,0,2024-07-29 14:00:00
10798.3,10813.08,10790.86,10793.88,0,0,2024-07-29 15:00:00
10793.38,10815.24,10753.51,10764.94,0,0,2024-07-29 16:00:00
10762.85,10781.15,10730.15,10733.75,0,0,2024-07-29 17:00:00
10756.17,10831.74,10741.17,10812.03,0,0,2024-07-30 10:00:00
10811.56,10812.39,10764.13,10776.64,0,0,2024-07-30 11:00:00
10773.76,10799.34,10766.14,10796.48,0,0,2024-07-30 12:00:00
10793.58,10803.46,10769.54,10769.54,0,0,2024-07-30 13:00:00
10769.47,10770.59,10705.13,10707.55,0,0,2024-07-30 14:00:00
10705.78,10713.18,10666.88,10690.4,0,0,2024-07-30 15:00:00
10690.96,10720.88,10678.39,10690.76,0,0,2024-07-30 16:00:00
10691.15,10740.92,10669.69,10691.68,0,0,2024-07-30 17:00:00
10658.11,10701.75,10606.02,10665.81,0,0,2024-07-31 10:00:00
10665.42,10665.42,10623.23,10626.99,0,0,2024-07-31 11:00:00
10625.63,10631.65,10606.83,10619.0,0,0,2024-07-31 12:00:00
10618.62,10635.01,10604.69,10615.83,0,0,2024-07-31 13:00:00
10614.46,10619.09,10566.99,10608.36,0,0,2024-07-31 14:00:00
10608.52,10670.66,10608.52,10670.66,0,0,2024-07-31 15:00:00
10674.24,10679.67,10632.53,10653.74,0,0,2024-07-31 16:00:00
10654.43,10687.28,10601.0,10638.58,0,0,2024-07-31 17:00:00
10751.99,10801.56,10751.99,10786.27,0,0,2024-08-01 10:00:00
10784.8,10840.6,10783.78,10835.54,0,0,2024-08-01 11:00:00
10836.89,10860.53,10829.16,10835.55,0,0,2024-08-01 12:00:00
10835.8,10870.74,10830.8,10864.21,0,0,2024-08-01 13:00:00
10864.53,10880.04,10843.88,10848.41,0,0,2024-08-01 14:00:00
10846.37,10868.78,10843.6,10857.09,0,0,2024-08-01 15:00:00
10855.77,10866.57,10825.64,10833.6,0,0,2024-08-01 16:00:00
10833.53,10835.95,10789.02,10798.09,0,0,2024-08-01 17:00:00
10661.45,10682.94,10601.63,10639.01,0,0,2024-08-02 10:00:00
10632.12,10638.28,10601.81,10635.26,0,0,2024-08-02 11:00:00
10635.02,10641.53,10613.82,10622.44,0,0,2024-08-02 12:00:00
10622.03,10625.86,10591.45,10607.86,0,0,2024-08-02 13:00:00
10609.47,10609.47,10560.64,10561.65,0,0,2024-08-02 14:00:00
10558.72,10584.35,10501.05,10506.84,0,0,2024-08-02 15:00:00
10506.38,10535.8,10485.22,10489.13,0,0,2024-08-02 16:00:00
10484.85,10525.64,10415.65,10473.47,0,0,2024-08-02 17:00:00
9769.69,9982.51,9733.35,9982.51,0,0,2024-08-05 10:00:00
9997.8,10116.72,9949.0,10107.38,0,0,2024-08-05 11:00:00
10111.95,10115.96,10033.44,10054.59,0,0,2024-08-05 12:00:00
10050.29,10054.43,9961.95,9961.95,0,0,2024-08-05 13:00:00
9948.35,9953.06,9872.32,9875.64,0,0,2024-08-05 14:00:00
9873.17,9890.37,9786.53,9871.37,0,0,2024-08-05 15:00:00
9871.53,9979.54,9863.6,9971.88,0,0,2024-08-05 16:00:00
9972.67,10024.58,9893.41,9893.41,0,0,2024-08-05 17:00:00
10161.67,10191.62,10069.82,10070.2,0,0,2024-08-06 10:00:00
10069.81,10093.61,10052.59,10053.62,0,0,2024-08-06 11:00:00
10052.81,10092.92,10030.64,10088.14,0,0,2024-08-06 12:00:00
10088.48,10105.46,10057.39,10057.39,0,0,2024-08-06 13:00:00
10056.5,10093.28,10056.5,10093.28,0,0,2024-08-06 14:00:00
10095.18,10102.83,10053.07,10054.25,0,0,2024-08-06 15:00:00
10053.89,10063.21,9885.32,9933.57,0,0,2024-08-06 16:00:00
9929.95,9975.42,9881.23,9881.23,0,0,2024-08-06 17:00:00
9960.5,9984.91,9903.62,9955.89,0,0,2024-08-07 10:00:00
9961.86,10011.82,9948.38,9999.03,0,0,2024-08-07 11:00:00
9997.3,10034.67,9987.92,10032.32,0,0,2024-08-07 12:00:00
10041.59,10051.18,10016.98,10030.29,0,0,2024-08-07 13:00:00
10030.1,10050.53,10000.55,10002.72,0,0,2024-08-07 14:00:00
10003.64,10006.79,9935.15,9974.73,0,0,2024-08-07 15:00:00
9976.86,10019.18,9964.31,10017.14,0,0,2024-08-07 16:00:00
10018.85,10075.31,10003.41,10024.31,0,0,2024-08-07 17:00:00
10016.8,10086.82,10006.12,10053.0,0,0,2024-08-08 10:00:00
10058.34,10084.5,10047.42,10055.66,0,0,2024-08-08 11:00:00
10055.52,10093.79,10040.46,10090.55,0,0,2024-08-08 12:00:00
10088.31,10120.24,10066.84,10085.96,0,0,2024-08-08 13:00:00
10086.32,10093.69,10070.76,10078.63,0,0,2024-08-08 14:00:00
10078.27,10132.82,10052.91,10132.82,0,0,2024-08-08 15:00:00
10137.66,10146.74,10094.13,10107.54,0,0,2024-08-08 16:00:00
10106.33,10116.06,10057.99,10098.5,0,0,2024-08-08 17:00:00
10160.88,10164.87,10097.67,10097.67,0,0,2024-08-09 10:00:00
10095.96,10104.47,10018.9,10040.37,0,0,2024-08-09 11:00:00
10038.18,10046.58,9949.56,9964.47,0,0,2024-08-09 12:00:00
9966.18,10014.31,9947.93,9975.94,0,0,2024-08-09 13:00:00
9978.39,10007.53,9958.87,9987.29,0,0,2024-08-09 14:00:00
9989.06,9998.94,9918.56,9940.71,0,0,2024-08-09 15:00:00
9937.65,9957.67,9912.26,9936.95,0,0,2024-08-09 16:00:00
9935.67,9989.93,9907.38,9907.38,0,0,2024-08-09 17:00:00
9980.15,10078.12,9938.72,10055.11,0,0,2024-08-12 10:00:00
10064.51,10069.6,9987.67,9987.69,0,0,2024-08-12 11:00:00
9976.99,9989.28,9960.08,9975.16,0,0,2024-08-12 12:00:00
9975.39,10000.38,9953.95,9953.95,0,0,2024-08-12 13:00:00
9951.06,9968.45,9886.14,9928.26,0,0,2024-08-12 14:00:00
9917.6,9934.47,9876.2,9898.55,0,0,2024-08-12 15:00:00
9901.23,9931.87,9823.02,9823.36,0,0,2024-08-12 16:00:00
9820.74,9878.72,9808.58,9828.56,0,0,2024-08-12 17:00:00
9842.18,9862.92,9785.29,9816.81,0,0,2024-08-13 10:00:00
9820.21,9833.24,9786.35,9809.11,0,0,2024-08-13 11:00:00
9812.38,9823.88,9796.31,9810.09,0,0,2024-08-13 12:00:00
9810.02,9812.38,9794.79,9801.1,0,0,2024-08-13 13:00:00
9801.1,9844.52,9787.48,9804.37,0,0,2024-08-13 14:00:00
9802.89,9819.98,9783.1,9803.27,0,0,2024-08-13 15:00:00
9804.99,9816.78,9708.95,9738.98,0,0,2024-08-13 16:00:00
9736.35,9920.61,9725.82,9920.61,0,0,2024-08-13 17:00:00
9976.68,9982.04,9917.21,9967.01,0,0,2024-08-14 10:00:00
9964.11,9969.08,9905.95,9911.45,0,0,2024-08-14 11:00:00
9908.94,9950.09,9906.33,9932.14,0,0,2024-08-14 12:00:00
9934.79,9960.58,9929.82,9940.58,0,0,2024-08-14 13:00:00
9939.45,9943.21,9916.49,9925.68,0,0,2024-08-14 14:00:00
9924.8,9968.69,9872.99,9880.07,0,0,2024-08-14 15:00:00
9872.56,9889.94,9825.29,9841.74,0,0,2024-08-14 16:00:00
9842.91,9880.68,9830.94,9830.94,0,0,2024-08-14 17:00:00
9874.42,9883.0,9764.16,9812.88,0,0,2024-08-15 10:00:00
9812.61,9835.22,9787.03,9827.92,0,0,2024-08-15 11:00:00
9819.58,9824.09,9791.28,9808.27,0,0,2024-08-15 12:00:00
9810.16,9839.4,9796.56,9809.48,0,0,2024-08-15 13:00:00
9810.69,9818.77,9791.1,9801.13,0,0,2024-08-15 14:00:00
9795.62,9927.12,9791.82,9927.12,0,0,2024-08-15 15:00:00
9925.13,9964.16,9912.4,9947.13,0,0,2024-08-15 16:00:00
9951.13,9982.98,9923.34,9982.98,0,0,2024-08-15 17:00:00
10041.43,10053.14,9952.35,9959.1,0,0,2024-08-16 10:00:00
9952.12,9995.76,9938.56,9978.36,0,0,2024-08-16 11:00:00
9978.36,9996.51,9967.93,9985.76,0,0,2024-08-16 12:00:00
9983.7,9984.39,9935.36,9937.23,0,0,2024-08-16 13:00:00
9935.55,9947.89,9897.2,9904.13,0,0,2024-08-16 14:00:00
9901.69,10002.25,9901.69,9923.3,0,0,2024-08-16 15:00:00
9920.03,9932.12,9847.76,9849.35,0,0,2024-08-16 16:00:00
9848.03,9890.03,9821.96,9821.96,0,0,2024-08-16 17:00:00
9866.98,9866.98,9797.61,9848.64,0,0,2024-08-19 10:00:00
9848.61,9879.66,9823.02,9857.98,0,0,2024-08-19 11:00:00
9853.29,9899.61,9840.89,9899.61,0,0,2024-08-19 12:00:00
9901.93,9926.69,9893.25,9901.38,0,0,2024-08-19 13:00:00
9900.82,9955.76,9898.2,9939.64,0,0,2024-08-19 14:00:00
9942.29,9980.16,9939.1,9945.79,0,0,2024-08-19 15:00:00
9945.39,9991.32,9944.75,9970.75,0,0,2024-08-19 16:00:00
9968.08,10060.45,9968.08,10054.2,0,0,2024-08-19 17:00:00
10038.19,10108.55,10011.19,10030.91,0,0,2024-08-20 10:00:00
10032.44,10089.29,10016.94,10062.94,0,0,2024-08-20 11:00:00
10064.85,10087.46,10039.31,10055.72,0,0,2024-08-20 12:00:00
10055.0,10076.78,10050.53,10066.94,0,0,2024-08-20 13:00:00
10066.58,10094.69,10006.38,10017.34,0,0,2024-08-20 14:00:00
10009.75,10020.5,9951.61,10001.25,0,0,2024-08-20 15:00:00
10000.25,10053.53,9967.59,9976.13,0,0,2024-08-20 16:00:00
9972.89,10019.81,9971.44,9982.28,0,0,2024-08-20 17:00:00
9966.57,10049.83,9952.35,10033.77,0,0,2024-08-21 10:00:00
10034.09,10061.4,10013.9,10061.4,0,0,2024-08-21 11:00:00
10059.74,10079.85,10036.51,10047.73,0,0,2024-08-21 12:00:00
10047.69,10057.27,10006.15,10010.13,0,0,2024-08-21 13:00:00
10010.11,10023.81,9975.55,10017.62,0,0,2024-08-21 14:00:00
10012.27,10025.44,9974.55,9999.47,0,0,2024-08-21 15:00:00
9995.49,9998.78,9923.1,9958.37,0,0,2024-08-21 16:00:00
9961.18,9967.5,9898.97,9904.79,0,0,2024-08-21 17:00:00
9979.48,10030.53,9967.71,9987.93,0,0,2024-08-22 10:00:00
9989.38,9995.69,9907.41,9926.54,0,0,2024-08-22 11:00:00
9926.64,9949.28,9912.97,9928.93,0,0,2024-08-22 12:00:00
9926.15,9939.29,9917.06,9919.96,0,0,2024-08-22 13:00:00
9917.91,9968.38,9912.53,9955.35,0,0,2024-08-22 14:00:00
9953.97,9973.4,9901.35,9903.13,0,0,2024-08-22 15:00:00
9901.69,9917.64,9869.68,9899.76,0,0,2024-08-22 16:00:00
9901.68,9944.2,9894.75,9921.4,0,0,2024-08-22 17:00:00
9927.42,9934.71,9838.55,9839.74,0,0,2024-08-23 10:00:00
9836.99,9844.66,9803.84,9827.25,0,0,2024-08-23 11:00:00
9828.46,9832.68,9785.92,9791.85,0,0,2024-08-23 12:00:00
9787.38,9804.59,9781.43,9799.81,0,0,2024-08-23 13:00:00
9800.93,9829.47,9763.75,9764.16,0,0,2024-08-23 14:00:00
